index,city,district,min_booking_duration,first_pic_category,beds,rooms,deposit,area,price,accommodates,number_of_pics,cleaning_fee,clicks
27682,888,984,1,LIVING_DINING_ROOM,2,2,2175.0,65.0,1450.0,2,17,100.0,0
32663,141,299,3,LIVING_DINING_ROOM,1,2,1350.0,60.0,1350.0,2,7,0.0,0
23108,701,809,1,LIVING_DINING_ROOM,2,2,1000.0,65.05,1295.0,3,29,120.0,887
10750,141,287,1,LIVING_DINING_ROOM,1,2,1000.0,50.0,990.0,2,12,50.0,0
7510,1194,1248,3,ROOM_BEDROOM,1,1,1245.0,18.0,830.0,1,12,200.0,102
27534,685,794,3,LIVING_DINING_ROOM,1,3,2200.0,90.0,1190.0,2,20,300.0,355
28098,141,893,1,,1,1,500.0,,0.0,,,0.0,0
10628,182,239,1,LIVING_DINING_ROOM,2,3,2400.0,113.0,2400.0,4,22,150.0,64
33825,1,0,3,LIVING_DINING_ROOM,1,3,500.0,40.0,850.0,2,6,50.0,69
30632,349,440,6,ROOM_BEDROOM,1,1,250.0,37.0,1350.0,2,23,50.0,45
2154,270,355,1,GARDEN,1,2,1200.0,50.0,1200.0,2,13,150.0,229
8046,465,568,4,LIVING_DINING_ROOM,1,2,1000.0,55.0,1000.0,1,6,150.0,55
12328,1054,1133,6,,1,2,3750.0,56.0,1250.0,1,,200.0,0
30283,141,287,3,LIVING_DINING_ROOM,1,2,1000.0,57.0,1500.0,2,25,200.0,0
18318,465,567,3,LIVING_DINING_ROOM,1,1,1000.0,50.0,910.0,2,13,,0
9561,1241,1285,1,LIVING_DINING_ROOM,1,1,2980.0,34.0,1490.0,3,7,150.0,0
3416,141,1024,3,ROOM_BEDROOM,1,1,1500.0,46.0,1300.0,2,11,200.0,464
16926,656,766,3,LIVING_DINING_ROOM,1,2,1500.0,60.0,1500.0,2,12,100.0,0
24657,271,356,6,LIVING_DINING_ROOM,1,2,1900.0,60.0,950.0,1,18,120.0,310
3382,607,717,1,LIVING_DINING_ROOM,1,2,1100.0,50.0,1100.0,2,6,100.0,451
28915,141,1234,6,LIVING_DINING_ROOM,1,1,1000.0,53.0,790.0,2,13,,0
18735,320,405,1,LIVING_DINING_ROOM,2,2,300.0,50.0,1950.0,2,20,45.0,296
230,141,478,11,LIVING_ROOM,6,5,9000.0,250.0,4200.0,7,14,0.0,196
32608,701,809,1,LIVING_DINING_ROOM,1,1,0.0,33.0,2650.0,2,18,0.0,314
33013,141,893,3,ROOM_BEDROOM,1,1,3000.0,45.0,1500.0,2,13,60.0,970
14348,822,923,9,OUTDOOR_HOUSE,1,1,2000.0,28.0,895.0,1,9,350.0,613
16342,141,759,1,LIVING_DINING_ROOM,1,2,3000.0,65.0,1440.0,2,28,60.0,0
11629,141,893,5,LIVING_DINING_ROOM,1,2,1500.0,60.0,1540.0,2,14,,0
5933,495,600,1,,1,2,995.0,50.0,995.0,1,,120.0,0
832,141,1349,1,,1,1,1690.0,,1690.0,,,,0
20009,656,766,6,ROOM_BEDROOM,1,3,2500.0,60.0,1850.0,2,6,100.0,307
30607,141,1024,2,HALL_CORRIDOR,1,2,1190.0,58.0,1146.0,3,31,,0
4644,398,499,1,ROOM_BEDROOM,1,1,0.0,33.0,1650.0,1,14,0.0,278
20235,141,496,12,LIVING_DINING_ROOM,1,1,1524.0,18.0,762.0,1,13,0.0,2181
17719,141,1192,1,BATHROOM,1,1,500.0,0.0,1250.0,0,1,0.0,0
23933,656,766,3,,1,1,1300.0,,1300.0,,,,0
1247,338,427,1,NON_RELATED,1,2,1700.0,89.0,1700.0,2,14,100.0,137
25438,141,416,1,LIVING_DINING_ROOM,1,1,1000.0,42.0,995.0,2,28,50.0,261
16514,141,893,2,LIVING_DINING_ROOM,2,3,500.0,72.0,1500.0,3,27,0.0,212
20900,141,893,1,LIVING_DINING_ROOM,1,2,740.0,50.0,740.0,3,9,0.0,0
29500,271,356,3,ROOM_BEDROOM,1,2,950.0,63.0,5250.0,2,8,0.0,0
18915,465,1325,6,LIVING_DINING_ROOM,0,3,2000.0,69.0,1430.0,3,22,100.0,102
16903,141,893,1,LIVING_DINING_ROOM,1,2,500.0,35.0,1750.0,1,26,150.0,0
439,271,356,1,LIVING_DINING_ROOM,1,1,1900.0,70.0,1900.0,3,38,300.0,226
27477,988,1072,2,UNCATEGORIZED,1,2,1000.0,60.0,1150.0,1,25,90.0,432
28399,271,356,3,LIVING_DINING_ROOM,1,1,750.0,39.0,3540.0,2,6,0.0,88
30398,141,893,1,LIVING_DINING_ROOM,3,4,500.0,67.0,1750.0,6,10,200.0,0
10438,822,923,4,LIVING_DINING_ROOM,2,3,6000.0,123.0,2300.0,4,10,100.0,0
17000,141,1052,2,LIVING_DINING_ROOM,1,2,0.0,54.0,1490.0,2,16,0.0,317
10450,822,923,2,LIVING_DINING_ROOM,3,5,6600.0,150.0,3300.0,5,38,0.0,0
32153,185,893,1,LIVING_DINING_ROOM,1,1,500.0,35.0,1700.0,2,7,0.0,500
5124,141,1192,6,LIVING_DINING_ROOM,1,1,2500.0,38.0,1250.0,1,5,150.0,334
16914,1032,1111,1,FLOOR_PLAN,2,3,1000.0,66.0,1800.0,4,20,150.0,0
1872,2,1,1,LIVING_DINING_ROOM,3,3,2000.0,76.0,1800.0,5,12,100.0,532
11170,349,440,5,LIVING_DINING_ROOM,1,1,2000.0,35.0,1100.0,2,30,200.0,565
591,259,343,1,ROOM_BEDROOM,1,1,600.0,12.0,384.0,1,5,100.0,637
6289,465,577,3,LIVING_DINING_ROOM,1,2,500.0,60.0,500.0,2,1,0.0,0
32420,1334,1414,1,OUTDOOR_BUILDING,3,3,2000.0,62.0,2376.0,4,65,180.0,294
22899,349,440,6,OUTDOOR_HOUSE,1,3,3700.0,75.0,1850.0,1,17,150.0,188
900,1194,1248,3,ROOM_BEDROOM,1,1,930.0,15.0,620.0,1,15,200.0,278
23328,141,893,2,,2,3,550.0,86.0,2160.0,4,,52.0,0
15416,745,852,1,OUTDOOR_HOUSE,1,1,500.0,,320.0,,5,0.0,0
31133,335,423,1,UNCATEGORIZED,0,1,970.0,30.0,970.0,1,18,60.0,39
387,453,551,1,LIVING_DINING_ROOM,3,3,1250.0,70.0,1250.0,4,12,80.0,542
13534,271,356,1,LIVING_DINING_ROOM,2,2,230.0,18.0,230.0,2,8,250.0,0
25800,489,593,1,LIVING_DINING_ROOM,1,2,0.0,41.0,2670.0,2,18,0.0,32
5448,141,496,6,LIVING_DINING_ROOM,1,2,1050.0,57.0,1200.0,2,9,100.0,1354
3984,182,239,3,LIVING_DINING_ROOM,1,2,1500.0,70.0,995.0,2,20,150.0,775
11524,822,923,24,OUTDOOR_HOUSE,3,4,12000.0,180.0,4750.0,4,20,300.0,0
23877,271,356,1,LIVING_DINING_ROOM,1,2,1250.0,64.0,1250.0,2,2,45.0,0
20231,141,951,1,OUTDOOR_BUILDING,2,3,2150.0,118.0,2150.0,4,16,0.0,45
16883,1002,1085,3,OUTDOOR_HOUSE,2,3,2500.0,110.0,1950.0,4,20,100.0,0
4127,259,343,1,OUTDOOR_HOUSE,1,1,700.0,46.0,700.0,1,7,30.0,261
9887,141,458,2,ROOM_BEDROOM,2,3,2463.0,80.0,2463.0,2,27,150.0,609
27780,141,893,3,LIVING_DINING_ROOM,6,3,2000.0,100.0,3600.0,5,20,50.0,1415
14414,271,356,1,ROOM_BEDROOM,2,2,1480.0,84.0,1480.0,4,22,200.0,252
1561,141,458,1,LIVING_DINING_ROOM,1,2,1780.0,54.0,1780.0,2,25,90.0,228
26276,656,766,3,LIVING_DINING_ROOM,6,5,2700.0,120.0,2700.0,6,40,150.0,415
2357,465,568,6,LIVING_DINING_ROOM,2,3,3000.0,60.0,1500.0,2,38,0.0,0
9470,141,458,1,ROOM_BEDROOM,2,2,1000.0,86.0,1480.0,2,9,50.0,0
2663,1334,1414,12,ROOM_BEDROOM,0,1,1100.0,20.0,494.0,1,10,85.0,41
29137,465,567,3,LIVING_DINING_ROOM,2,2,1000.0,37.0,1300.0,2,18,0.0,0
30318,141,893,1,LIVING_DINING_ROOM,4,4,1500.0,130.0,2650.0,4,61,200.0,4450
21033,141,458,3,ROOM_BEDROOM,1,1,1000.0,32.0,1180.0,1,43,250.0,1897
18722,861,959,1,OUTDOOR_BUILDING,1,1,2000.0,27.0,1000.0,2,11,150.0,217
8088,141,455,2,LIVING_DINING_ROOM,2,3,1800.0,73.0,1599.0,3,11,50.0,3312
31764,141,458,3,HALL_CORRIDOR,1,2,3600.0,69.0,1800.0,2,10,150.0,2502
4301,616,727,1,ROOM_BEDROOM,1,1,908.0,14.0,454.0,1,20,60.0,1148
10899,910,1004,4,KITCHEN,1,1,800.0,25.0,400.0,1,11,,0
1797,157,199,1,TERRACE,1,1,400.0,,400.0,,1,,0
7252,141,896,2,LIVING_DINING_ROOM,1,1,0.0,38.0,990.0,2,15,0.0,0
33506,141,458,5,ROOM_BEDROOM,2,2,1590.0,60.0,1590.0,2,7,100.0,0
6354,465,568,6,LIVING_DINING_ROOM,1,2,1750.0,55.0,1140.0,2,12,,0
6,465,568,3,LIVING_DINING_ROOM,1,1,1250.0,32.0,1250.0,1,21,65.0,3489
31418,349,440,1,,1,1,500.0,64.0,600.0,2,,50.0,0
29167,141,972,6,LIVING_DINING_ROOM,1,2,1000.0,52.0,900.0,2,7,0.0,0
4904,822,923,3,TERRACE,1,2,500.0,70.0,1590.0,2,12,100.0,0
6175,141,230,3,ROOM_BEDROOM,1,1,1000.0,40.0,1200.0,1,21,0.0,251
14708,1238,1282,1,,1,1,600.0,,600.0,,,,0
12779,141,1192,3,LIVING_ROOM,1,2,1500.0,61.0,3710.0,2,18,215.0,55
27325,320,405,1,ROOM_BEDROOM,2,2,1100.0,40.0,1100.0,3,16,80.0,253
15538,656,766,3,NON_RELATED,1,1,900.0,,900.0,,4,,0
14426,141,1331,1,ROOM_BEDROOM,1,1,1700.0,36.0,850.0,1,8,100.0,1526
22054,1361,1390,1,LIVING_DINING_ROOM,1,2,890.0,55.0,890.0,2,13,100.0,423
4818,271,356,12,LIVING_DINING_ROOM,2,3,2000.0,90.0,1800.0,3,20,0.0,0
25085,168,223,6,LIVING_DINING_ROOM,3,5,3500.0,135.0,2500.0,4,17,200.0,0
13145,223,295,1,LIVING_DINING_ROOM,2,2,200.0,50.0,1400.0,2,21,50.0,241
17883,185,655,1,,1,1,500.0,,0.0,,,0.0,0
14460,141,1052,1,LIVING_DINING_ROOM,1,1,500.0,36.0,500.0,2,9,0.0,0
15067,745,852,1,ROOM_BEDROOM,1,2,500.0,54.0,1200.0,2,13,50.0,673
15132,1194,1248,6,LIVING_DINING_ROOM,2,3,2750.0,70.0,1375.0,2,20,300.0,173
5916,141,823,2,OUTDOOR_HOUSE,2,2,4000.0,54.0,1699.0,2,46,100.0,501
22962,141,893,1,KITCHEN,1,1,1500.0,45.0,1650.0,2,26,80.0,2159
16906,1054,1133,4,LIVING_ROOM,1,1,1800.0,45.0,1099.0,1,16,160.0,269
32349,465,374,3,LIVING_DINING_ROOM,1,2,3000.0,72.0,1800.0,2,22,300.0,983
16084,141,457,1,LIVING_DINING_ROOM,1,1,500.0,50.0,810.0,2,17,,0
20215,324,408,1,KITCHEN,1,1,790.0,,790.0,,11,20.0,0
12424,473,575,1,KITCHEN,1,2,1085.0,75.0,1085.0,2,1,60.0,421
7653,141,425,1,,1,1,500.0,,865.0,,,0.0,0
15888,141,287,6,LIVING_DINING_ROOM,1,1,1190.0,34.0,1190.0,2,6,150.0,2124
4298,822,923,1,LIVING_DINING_ROOM,1,1,500.0,35.0,2400.0,2,8,100.0,0
23366,465,567,3,,1,1,500.0,,1275.0,,,0.0,0
30740,141,1052,6,LIVING_DINING_ROOM,1,2,2000.0,68.0,1900.0,2,32,100.0,449
25278,763,873,1,,1,1,500.0,,800.0,,,0.0,0
9720,1194,1248,6,KITCHEN,1,3,3100.0,65.0,1550.0,2,14,150.0,0
3977,357,448,1,NON_RELATED,1,1,1000.0,,1000.0,,1,,0
24063,141,951,1,,1,1,1300.0,,1300.0,,,,0
5886,701,809,1,LIVING_DINING_ROOM,2,2,0.0,47.0,2915.0,3,18,0.0,734
27808,141,759,3,KITCHEN,1,1,2500.0,40.0,1180.0,1,18,100.0,0
15348,141,893,7,LIVING_DINING_ROOM,1,3,4500.0,80.5,1650.0,2,20,0.0,23
7149,141,287,6,LIVING_DINING_ROOM,1,2,3000.0,50.0,1350.0,2,28,0.0,0
16064,652,761,1,,1,1,500.0,,1000.0,,,0.0,0
28097,141,1052,3,KITCHEN,1,2,1450.0,34.0,1450.0,2,24,300.0,0
4114,320,405,1,ROOM_BEDROOM,1,2,0.0,30.0,1400.0,2,12,100.0,144
30816,141,935,1,ROOM_BEDROOM,1,1,895.0,32.0,949.0,2,20,,0
8327,141,1192,2,ROOM_BEDROOM,2,2,1000.0,50.0,1650.0,3,15,100.0,1794
24932,141,287,2,ROOM_BEDROOM,2,4,2500.0,127.0,2500.0,3,24,200.0,3206
26211,141,496,1,LIVING_DINING_ROOM,1,3,1200.0,50.0,1200.0,1,12,150.0,1083
4199,141,1379,1,LIVING_DINING_ROOM,2,2,1300.0,67.0,1400.0,4,9,30.0,3
4534,656,766,3,LIVING_DINING_ROOM,2,2,1500.0,45.0,1290.0,4,5,95.0,0
1237,141,287,1,LIVING_DINING_ROOM,1,1,2526.0,43.0,1096.0,2,16,50.0,625
18519,141,1052,6,LIVING_DINING_ROOM,1,1,2000.0,41.0,2000.0,2,15,99.0,615
21777,656,766,3,UNCATEGORIZED,3,2,3000.0,66.0,1350.0,1,18,30.0,192
29377,141,248,1,ROOM_BEDROOM,0,0,1290.0,,1290.0,,11,,0
22277,701,809,1,LIVING_DINING_ROOM,1,2,1500.0,42.0,780.0,2,9,120.0,0
31396,141,287,1,,1,1,500.0,,920.0,,,,0
10662,489,593,3,LIVING_DINING_ROOM,6,5,1900.0,145.0,1900.0,5,62,150.0,96
6496,465,568,3,LIVING_DINING_ROOM,1,1,500.0,28.0,800.0,2,18,30.0,390
5701,465,568,3,LIVING_DINING_ROOM,1,2,900.0,57.0,1200.0,2,6,0.0,0
19008,656,766,3,LIVING_DINING_ROOM,2,3,2549.0,80.0,2549.0,4,22,200.0,871
10815,1194,1248,8,LIVING_DINING_ROOM,1,2,2200.0,45.0,1240.0,2,7,150.0,0
29241,656,766,3,ROOM_BEDROOM,1,2,2000.0,65.0,1250.0,2,10,75.0,0
23740,822,923,1,LIVING_DINING_ROOM,1,3,0.0,75.0,1950.0,1,2,,0
14049,141,537,1,LIVING_DINING_ROOM,1,1,1500.0,45.0,1260.0,2,29,100.0,0
5051,656,766,3,KITCHEN,1,1,1190.0,30.0,990.0,2,20,80.0,150
18919,656,766,3,LIVING_DINING_ROOM,1,2,1590.0,50.0,1590.0,2,15,130.0,0
28881,141,893,2,LIVING_DINING_ROOM,1,1,1000.0,55.0,1900.0,2,32,0.0,642
3629,1194,1248,3,LIVING_DINING_ROOM,1,1,1800.0,46.0,1150.0,1,7,130.0,467
23323,320,405,1,LIVING_DINING_ROOM,4,3,1000.0,75.0,1100.0,4,11,50.0,0
25954,750,855,1,LIVING_DINING_ROOM,1,1,2200.0,30.0,1100.0,1,5,30.0,628
24183,141,537,1,LIVING_DINING_ROOM,1,2,1490.0,59.0,1490.0,2,9,150.0,370
1502,656,766,3,ROOM_BEDROOM,2,2,1150.0,52.0,1150.0,2,9,100.0,178
14690,656,766,3,LIVING_DINING_ROOM,2,5,3000.0,72.0,1950.0,4,19,200.0,129
21428,465,568,4,LIVING_DINING_ROOM,1,3,1200.0,55.0,890.0,2,5,50.0,277
8878,349,440,3,LIVING_DINING_ROOM,2,3,2230.0,80.0,2230.0,4,24,100.0,0
25319,888,984,3,ROOM_BEDROOM,1,1,1000.0,22.0,840.0,1,5,80.0,648
29603,141,1379,6,LIVING_DINING_ROOM,1,2,2000.0,65.0,1400.0,2,16,150.0,0
27229,141,287,6,LIVING_DINING_ROOM,1,1,995.0,42.0,995.0,1,8,50.0,0
3079,141,458,1,NON_RELATED,1,2,1200.0,80.0,1650.0,2,8,100.0,0
20213,1136,1202,2,LIVING_DINING_ROOM,5,7,1500.0,115.0,1940.0,5,24,180.0,216
2436,320,405,1,,0,0,1250.0,,1250.0,,,,0
23244,750,855,3,LIVING_DINING_ROOM,1,1,1000.0,50.5,920.0,2,6,100.0,440
3261,271,356,4,LIVING_DINING_ROOM,1,2,2000.0,62.0,1200.0,2,5,200.0,251
12710,141,1192,1,GYM,1,1,2000.0,30.0,1100.0,1,14,80.0,509
13104,271,356,1,ROOM_BEDROOM,1,2,1620.0,56.0,1620.0,2,34,0.0,546
14968,656,766,3,KITCHEN,2,2,2000.0,42.0,1190.0,2,20,100.0,0
29589,822,923,2,KITCHEN,1,1,3000.0,41.0,1490.0,2,10,100.0,726
13403,141,206,3,LIVING_DINING_ROOM,1,2,1500.0,69.0,4910.0,2,19,250.0,25
7885,349,440,6,LIVING_DINING_ROOM,1,2,3600.0,70.0,1200.0,2,6,100.0,919
13143,141,416,6,LIVING_DINING_ROOM,1,2,2000.0,55.0,1000.0,2,9,60.0,340
14077,185,960,4,ROOM_BEDROOM,1,1,695.0,29.0,695.0,2,21,80.0,2375
18991,271,356,1,ROOM_BEDROOM,1,1,750.0,28.0,1320.0,2,9,59.0,245
6517,1125,1193,3,ROOM_BEDROOM,1,3,1500.0,77.0,1650.0,2,15,50.0,0
33177,271,356,3,HALL_CORRIDOR,1,2,2000.0,60.0,1200.0,2,25,150.0,1085
5056,822,923,3,KITCHEN,2,2,3800.0,60.0,1850.0,4,15,150.0,0
29747,141,496,1,LIVING_DINING_ROOM,1,2,1100.0,41.0,1100.0,2,26,200.0,1567
10363,141,893,2,LIVING_DINING_ROOM,3,4,4000.0,102.0,3900.0,5,51,350.0,566
9372,465,374,3,LIVING_DINING_ROOM,1,1,1900.0,38.0,945.0,2,11,100.0,281
11222,141,1052,3,KITCHEN,1,2,1200.0,32.0,1200.0,2,12,50.0,4
10089,465,1325,8,LIVING_DINING_ROOM,1,1,1200.0,38.0,1250.0,1,16,80.0,54
30858,259,343,1,LIVING_DINING_ROOM,1,1,700.0,25.0,1044.0,2,8,100.0,220
27168,822,923,2,LIVING_DINING_ROOM,0,3,3000.0,86.0,2500.0,3,7,150.0,171
875,822,923,6,KITCHEN,0,4,2000.0,80.0,1800.0,3,24,60.0,248
15968,141,458,2,ROOM_BEDROOM,1,1,3090.0,28.0,1059.0,1,45,0.0,0
4244,822,923,6,ROOM_BEDROOM,1,1,3000.0,23.0,1500.0,2,9,150.0,18
1244,168,223,6,LIVING_DINING_ROOM,2,3,3660.0,110.0,1830.0,3,24,200.0,1794
15241,141,951,2,LIVING_DINING_ROOM,2,2,1850.0,65.0,1950.0,2,25,100.0,1173
14173,259,343,1,BATHROOM,2,1,700.0,25.0,1044.0,2,12,100.0,427
14328,473,575,1,ROOM_BEDROOM,1,1,0.0,17.0,799.0,1,13,50.0,3738
32121,750,855,1,ROOM_BEDROOM,1,1,0.0,24.0,959.0,2,25,60.0,1586
31831,944,1034,1,ROOM_BEDROOM,1,1,1000.0,32.0,1000.0,2,9,50.0,45
16130,349,440,1,,1,1,500.0,,2600.0,,,0.0,0
21812,656,766,3,LIVING_DINING_ROOM,1,1,1900.0,27.0,1050.0,2,22,150.0,644
27627,271,356,1,ROOM_BEDROOM,2,2,1400.0,35.0,1400.0,4,6,150.0,379
15532,271,356,1,BATHROOM,3,4,6000.0,140.0,3000.0,6,28,200.0,644
521,141,1052,3,TERRACE,1,1,1200.0,45.0,1200.0,2,7,100.0,0
15255,141,951,1,KITCHEN,0,0,1000.0,,1000.0,,44,,0
2931,656,766,3,LIVING_DINING_ROOM,1,1,2500.0,33.0,1000.0,2,32,170.0,0
26020,656,766,3,LIVING_DINING_ROOM,3,5,2650.0,130.0,2650.0,4,13,150.0,451
28280,824,925,1,ROOM_BEDROOM,1,1,500.0,13.0,379.0,1,2,0.0,0
14407,141,458,2,TERRACE,3,3,1900.0,85.0,1900.0,3,30,150.0,868
27411,888,984,1,KITCHEN,4,3,2400.0,95.0,1200.0,6,14,100.0,121
32271,141,893,1,LIVING_DINING_ROOM,1,2,1350.0,50.0,1350.0,2,17,49.0,0
24652,310,394,1,,1,1,1100.0,,1100.0,,,,0
12512,141,287,6,LIVING_DINING_ROOM,1,1,1935.0,31.0,1419.0,1,30,219.0,817
32738,271,356,1,,1,1,500.0,,1100.0,,,,0
24522,343,435,6,LIVING_DINING_ROOM,1,1,750.0,14.0,750.0,1,6,0.0,0
13560,882,978,1,UNCATEGORIZED,3,3,2800.0,100.0,2800.0,4,44,149.0,1000
31846,1157,1219,1,ROOM_BEDROOM,7,3,0.0,75.0,5000.0,7,10,60.0,10
14886,141,287,1,LIVING_DINING_ROOM,1,2,1390.0,60.0,1390.0,2,8,0.0,0
23929,263,348,6,LIVING_DINING_ROOM,2,2,1200.0,80.0,948.0,3,15,68.0,56
25173,1002,1085,1,OUTDOOR_HOUSE,0,0,3700.0,,3700.0,,9,,0
20744,271,356,2,LIVING_DINING_ROOM,1,2,2500.0,80.0,1250.0,2,8,100.0,1627
11184,141,287,1,TERRACE,1,1,500.0,0.0,1220.0,0,10,0.0,0
30570,141,759,1,,2,3,1000.0,135.0,2700.0,3,,150.0,0
20109,141,759,1,KITCHEN,2,3,3000.0,73.0,3000.0,4,13,0.0,4
26573,1359,1388,1,LIVING_DINING_ROOM,2,4,2397.0,82.0,2397.0,4,27,55.0,126
3199,967,1054,1,ROOM_BEDROOM,1,1,690.0,20.0,690.0,1,30,100.0,1478
5435,822,923,3,LIVING_DINING_ROOM,1,1,2000.0,36.0,1290.0,2,10,50.0,442
18358,271,356,1,LIVING_DINING_ROOM,2,2,2000.0,68.0,1390.0,3,25,90.0,281
14491,141,759,3,LIVING_DINING_ROOM,1,3,3200.0,63.0,1600.0,2,37,159.0,1
25192,141,896,3,LIVING_DINING_ROOM,2,3,4860.0,86.97,2430.0,4,12,250.0,317
5094,141,1052,6,LIVING_DINING_ROOM,1,1,1800.0,38.0,1050.0,1,20,70.0,0
27323,315,400,2,LIVING_DINING_ROOM,1,2,1100.0,51.0,1100.0,2,13,300.0,0
21759,656,766,3,HALL_CORRIDOR,1,1,2500.0,28.0,990.0,1,54,180.0,102
1096,465,567,3,ROOM_BEDROOM,1,1,850.0,6.0,850.0,1,12,80.0,142
18368,141,1024,1,LIVING_DINING_ROOM,1,1,500.0,,1350.0,,17,0.0,0
15091,1085,1158,1,LIVING_DINING_ROOM,2,4,2700.0,150.0,2700.0,3,48,250.0,141
7755,141,759,2,LIVING_DINING_ROOM,2,1,1500.0,48.0,1500.0,2,29,100.0,1060
20114,819,920,3,LIVING_DINING_ROOM,2,3,970.0,64.0,970.0,2,19,50.0,228
24770,819,920,1,,0,0,450.0,,450.0,,,,0
9888,141,287,3,LIVING_DINING_ROOM,1,1,1000.0,47.0,1000.0,1,5,60.0,0
28140,141,458,7,LIVING_DINING_ROOM,1,1,1259.0,35.0,1259.0,2,21,50.0,468
8603,1186,1243,1,OUTDOOR_HOUSE,2,3,1000.0,108.0,1600.0,2,14,70.0,549
32450,185,428,1,LIVING_DINING_ROOM,1,3,1250.0,53.0,1250.0,2,20,59.0,433
7394,544,218,1,LIVING_DINING_ROOM,3,2,0.0,80.0,790.0,4,5,30.0,0
18542,349,440,1,,1,1,500.0,,1050.0,,,0.0,0
5567,141,1192,1,LIVING_DINING_ROOM,2,2,1000.0,55.0,2000.0,3,17,60.0,33
30476,141,972,6,LIVING_DINING_ROOM,2,1,2400.0,42.0,1200.0,2,22,200.0,308
21418,141,896,2,LIVING_DINING_ROOM,1,2,1500.0,70.0,1050.0,2,19,150.0,2
6212,141,1234,1,ROOM_BEDROOM,1,1,300.0,30.0,1190.0,2,5,69.0,0
19461,465,567,3,ROOM_BEDROOM,1,1,950.0,8.0,950.0,1,14,80.0,85
27196,141,1052,6,OUTDOOR_BUILDING,2,3,1400.0,66.0,1400.0,2,41,150.0,773
25404,141,759,1,ROOM_BEDROOM,2,2,3000.0,60.0,3780.0,4,28,180.0,0
10748,656,766,3,LIVING_DINING_ROOM,3,4,3500.0,131.0,3000.0,5,23,450.0,273
3514,1197,1251,1,NON_RELATED,1,1,500.0,,500.0,,1,,0
22228,271,356,1,UNCATEGORIZED,0,22,5001.0,,10000.0,15,2,,0
4117,141,759,2,LIVING_DINING_ROOM,2,3,3200.0,64.0,1600.0,4,12,80.0,930
29311,271,356,1,LIVING_DINING_ROOM,1,1,800.0,40.0,800.0,1,3,0.0,304
18446,271,356,1,LIVING_DINING_ROOM,1,1,500.0,68.0,780.0,2,10,0.0,0
9602,728,835,1,KITCHEN,1,1,800.0,26.0,670.0,1,4,50.0,338
10929,141,759,1,MAP_LOCATION,1,1,500.0,,3180.0,,1,,0
20389,465,568,3,,1,1,500.0,,950.0,,,0.0,0
8728,141,893,2,ROOM_BEDROOM,2,2,1400.0,70.0,1400.0,2,11,100.0,293
27941,141,759,1,LIVING_DINING_ROOM,1,1,500.0,120.0,5695.0,8,19,,0
23650,349,440,3,ROOM_BEDROOM,1,1,875.0,47.0,875.0,1,10,60.0,479
23472,836,937,1,KITCHEN,3,1,1155.0,30.0,1155.0,2,9,69.0,531
28183,141,458,3,LIVING_DINING_ROOM,2,2,1250.0,63.0,1300.0,2,28,100.0,0
6669,911,1005,3,ROOM_BEDROOM,1,1,1000.0,22.0,630.0,1,12,50.0,655
12386,141,248,6,LIVING_DINING_ROOM,3,3,4200.0,98.0,2100.0,3,33,150.0,553
7750,656,766,3,LIVING_DINING_ROOM,1,2,2500.0,50.0,1250.0,2,16,120.0,101
11285,141,1052,2,BATHROOM,0,2,4500.0,110.0,2350.0,3,13,80.0,2
21840,141,1083,1,WATER_VIEW,1,1,1000.0,34.0,1000.0,2,1,150.0,0
3415,701,809,1,KITCHEN,1,1,900.0,50.0,900.0,2,8,40.0,0
4390,141,976,2,LIVING_DINING_ROOM,1,2,0.0,45.0,1290.0,2,17,0.0,0
23122,656,766,3,LIVING_DINING_ROOM,1,2,2000.0,45.0,1150.0,2,19,200.0,1139
23144,1002,1085,3,LIVING_DINING_ROOM,1,1,995.0,47.0,995.0,3,13,150.0,476
29523,186,242,1,LIVING_DINING_ROOM,1,1,500.0,0.0,970.0,0,14,0.0,0
19932,489,593,1,LIVING_DINING_ROOM,1,1,1600.0,26.0,1600.0,2,8,150.0,0
31622,656,766,3,,0,0,895.0,,895.0,,,,0
21178,141,496,6,ROOM_BEDROOM,1,1,1900.0,38.0,950.0,2,10,75.0,1197
12381,349,440,1,LIVING_DINING_ROOM,1,2,1000.0,52.0,2520.0,2,8,119.0,31
23828,259,343,1,ROOM_BEDROOM,1,1,600.0,10.0,408.0,1,2,100.0,217
23290,185,605,1,ROOM_BEDROOM,2,4,750.0,108.0,1700.0,1,50,65.0,85
23332,271,356,1,ROOM_BEDROOM,1,2,2500.0,45.0,1300.0,2,9,200.0,549
32708,259,343,1,UNCATEGORIZED,1,1,1000.0,25.0,1044.0,4,6,100.0,354
17731,320,405,3,STAIRS,1,1,1500.0,31.0,800.0,1,18,150.0,286
31162,656,766,4,LIVING_DINING_ROOM,1,2,3000.0,63.0,1150.0,2,13,120.0,0
14385,141,759,6,LIVING_DINING_ROOM,2,2,1500.0,45.0,1445.0,2,9,85.0,1658
24171,465,374,9,KITCHEN,1,1,1390.0,37.0,780.0,1,7,80.0,860
9088,141,287,6,NON_RELATED,2,3,3500.0,70.0,2200.0,2,18,180.0,81
1482,349,440,1,ROOM_BEDROOM,1,1,1000.0,43.0,1490.0,2,15,99.0,623
10208,141,893,2,LIVING_DINING_ROOM,1,2,800.0,65.0,1755.0,2,7,0.0,26
